,State_FIPS10,County_FIPS10,ZCTA5,Total_Pop,Hispanic_Total,Non_Hispanic_Total,NH_White_alone,NH_Black_alone,NH_AIAN_alone,NH_API_alone,NH_Other_alone,NH_Mult_Total,NH_White_Other,NH_Black_Other,NH_AIAN_Other,NH_Asian_HPI,NH_API_Other,NH_Asian_HPI_Other
9010,,,28626,2175,92,2083,2038,11,3,9,0,22,0,0,0,0,0,0
9011,,,28627,896,25,871,856,2,1,4,0,8,1,0,0,1,0,0
9012,,,28628,372,6,366,348,10,0,3,0,5,0,0,0,0,0,0
9013,,,28629,59,0,59,58,0,1,0,0,0,0,0,0,0,0,0
9014,,,28630,15342,435,14907,14543,138,32,79,8,107,4,2,0,1,1,0
9015,,,28631,522,35,487,479,0,0,7,0,1,0,0,0,0,0,0
9016,,,28634,3913,290,3623,3189,404,3,1,4,22,3,0,0,0,0,0
9017,,,28635,2960,47,2913,2891,10,2,2,0,8,0,0,0,0,0,0
9018,,,28636,4138,248,3890,3697,147,7,11,0,28,0,0,0,0,0,0
9019,,,28637,1380,24,1356,1281,22,7,36,0,10,0,0,0,0,0,0
9020,,,28638,9504,346,9158,8954,109,23,22,1,49,2,0,0,0,1,0
9021,,,28640,3865,228,3637,3546,43,1,26,4,17,1,0,0,0,0,0
9022,,,28642,4467,223,4244,3911,277,7,7,0,42,1,0,0,0,0,0
9023,,,28643,2828,30,2798,2769,5,2,3,0,19,0,0,0,0,0,0
9024,,,28644,1257,63,1194,1180,5,3,4,0,2,0,0,0,0,0,0
9025,,,28645,37030,1380,35650,32430,2676,75,186,15,268,2,3,1,1,0,0
9026,,,28646,267,7,260,252,0,1,1,0,6,0,0,0,0,0,0
9027,,,28647,72,2,70,70,0,0,0,0,0,0,0,0,0,0,0
9028,,,28649,794,2,792,783,2,4,0,0,3,1,0,0,0,0,0
9029,,,28650,9051,329,8722,8090,465,36,76,3,52,2,0,0,0,0,0
9030,,,28651,5497,148,5349,5271,31,6,8,2,31,3,0,0,0,3,0
9031,,,28652,40,0,40,40,0,0,0,0,0,0,0,0,0,0,0
9032,,,28654,2702,106,2596,2393,148,11,19,3,22,0,0,0,0,0,0
9033,,,28655,42754,2360,40394,34515,4201,106,1197,20,355,3,6,1,2,3,0
9034,,,28657,7633,257,7376,7274,20,15,19,5,43,0,0,0,1,1,0
9035,,,28658,20524,1646,18878,16233,1852,43,603,16,131,4,0,0,1,1,0
9036,,,28659,16375,946,15429,14241,982,37,53,7,109,6,3,0,0,0,0
9037,,,28660,1687,141,1546,1422,102,12,2,1,7,0,0,0,0,0,0
9038,,,28662,112,15,97,97,0,0,0,0,0,0,0,0,0,0,0
9039,,,28663,509,34,475,469,4,1,0,0,1,0,0,0,0,0,0
9040,,,28665,2015,23,1992,1973,4,0,4,1,10,0,0,0,0,0,0
9041,,,28666,282,34,248,242,2,0,3,0,1,0,0,0,0,0,0
9042,,,28667,431,25,406,399,0,0,7,0,0,0,0,0,0,0,0
9043,,,28668,259,4,255,253,1,0,1,0,0,0,0,0,0,0,0
9044,,,28669,2417,50,2367,2171,175,2,6,1,12,0,0,0,0,0,0
9045,,,28670,2147,71,2076,2003,50,1,8,1,13,0,0,0,1,0,0
9046,,,28671,503,4,499,483,5,0,9,0,2,0,0,0,0,0,0
9047,,,28672,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0
9048,,,28673,4665,67,4598,4336,190,5,37,0,30,1,0,0,0,0,0
9049,,,28675,5278,430,4848,4711,77,9,25,1,25,0,0,0,0,0,0
9050,,,28676,2725,52,2673,2638,11,6,8,0,10,0,0,0,0,0,0
9051,,,28677,24852,1863,22989,16748,5784,54,195,12,196,5,1,0,2,4,0
9052,,,28678,3931,159,3772,3451,233,8,54,0,26,1,0,0,0,0,0
9053,,,28679,1653,41,1612,1581,3,4,3,0,21,1,0,0,0,0,0
9054,,,28681,20205,536,19669,17917,1373,59,194,4,122,2,5,0,2,1,0
9055,,,28682,939,15,924,895,18,3,5,0,3,0,0,0,0,0,0
9056,,,28683,1349,18,1331,1300,5,10,4,0,12,0,0,0,0,0,0
9057,,,28684,1700,29,1671,1646,5,3,3,0,14,1,0,0,0,0,0
9058,,,28685,1606,25,1581,1540,21,2,6,0,12,0,0,0,0,0,0
9059,,,28689,1329,54,1275,1262,4,2,2,0,5,0,0,0,0,0,0
9060,,,28690,7326,111,7215,6767,183,11,213,1,40,2,0,0,1,1,0
9061,,,28692,3299,60,3239,3181,21,4,17,0,16,1,0,0,0,0,0
9062,,,28693,1337,33,1304,1287,0,4,3,0,10,0,0,0,0,0,0
9063,,,28694,6204,316,5888,5774,37,12,27,0,38,0,0,0,0,0,0
9064,,,28697,10091,602,9489,8730,569,17,111,3,59,4,0,0,0,0,0
9065,,,28698,1812,19,1793,1770,4,2,6,0,11,0,0,0,0,0,0
9066,,,28701,2825,83,2742,2666,29,12,11,3,21,0,0,0,0,0,0
9067,,,28702,307,2,305,301,0,4,0,0,0,0,0,0,0,0,0
9068,,,28704,14240,1091,13149,11849,835,38,293,12,122,4,0,0,2,6,0
9069,,,28705,5493,109,5384,5287,15,13,9,1,59,0,0,0,0,0,0
9070,,,28707,86,0,86,86,0,0,0,0,0,0,0,0,0,0,0
9071,,,28708,579,4,575,561,2,1,0,0,11,0,0,0,0,0,0
9072,,,28709,1780,14,1766,1735,1,3,3,2,22,2,0,0,0,0,0
9073,,,28711,10778,201,10577,9858,488,25,59,8,139,5,0,0,0,0,0
9074,,,28712,16079,393,15686,14598,793,48,85,9,153,6,2,0,2,5,0
9075,,,28713,6924,134,6790,6362,24,262,36,0,106,0,0,0,1,0,0
9076,,,28714,13393,441,12952,12726,93,30,27,2,74,4,0,0,0,0,0
9077,,,28715,18899,730,18169,17596,222,85,104,9,153,3,0,0,0,1,0
9078,,,28716,13671,297,13374,13013,189,41,25,3,103,4,0,0,0,0,1
9079,,,28717,1458,136,1322,1297,7,7,8,0,3,1,0,0,0,0,0
9080,,,28718,458,19,439,433,0,0,3,0,3,0,0,0,0,0,0
9081,,,28719,5610,256,5354,1003,51,3972,33,5,290,0,0,6,2,1,0
9082,,,28720,94,0,94,92,1,0,0,0,1,0,0,0,0,0,0
9083,,,28721,7878,178,7700,7522,57,23,27,5,66,1,0,0,0,0,0
9084,,,28722,5106,252,4854,4676,109,11,21,2,35,1,0,0,0,0,0
9085,,,28723,10187,463,9724,8925,509,74,100,6,110,0,2,0,0,0,0
9086,,,28725,35,0,35,35,0,0,0,0,0,0,0,0,0,0,0
9087,,,28726,2349,469,1880,1734,89,9,28,1,19,0,0,0,0,0,0
9088,,,28729,2368,71,2297,2223,20,2,25,1,26,0,1,0,0,0,0
9089,,,28730,7160,152,7008,6805,73,29,23,10,68,1,0,0,1,1,0
9090,,,28731,6245,485,5760,5589,68,11,29,0,63,0,0,0,0,0,0
9091,,,28732,12629,428,12201,11249,524,56,222,3,147,1,0,0,2,1,0
9092,,,28733,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0
9093,,,28734,21701,1167,20534,19882,289,97,136,8,122,7,1,0,5,1,0
9094,,,28735,212,1,211,207,1,1,1,0,1,0,0,0,0,0,0
9095,,,28736,650,42,608,598,1,3,2,0,4,0,0,0,1,0,0
9096,,,28739,16405,662,15743,15069,403,26,108,10,127,4,0,0,1,1,0
9097,,,28740,1107,16,1091,1082,1,1,0,0,7,0,0,0,0,0,0
9098,,,28741,2744,106,2638,2588,10,4,8,2,26,0,0,0,0,0,0
9099,,,28742,2113,41,2072,2035,12,11,5,0,9,0,0,0,0,0,0
9100,,,28743,1698,16,1682,1659,3,2,2,0,16,1,0,0,0,0,0
9101,,,28745,488,3,485,484,0,0,1,0,0,0,0,0,0,0,0
9102,,,28746,2069,32,2037,1836,168,3,11,2,17,0,0,0,0,0,0
9103,,,28747,1792,72,1720,1684,1,3,6,0,26,0,0,0,0,0,0
9104,,,28748,8756,252,8504,8219,92,45,72,1,75,0,0,0,0,0,0
9105,,,28749,49,1,48,48,0,0,0,0,0,0,0,0,0,0,0
9106,,,28751,2506,58,2448,2378,9,17,23,0,21,0,0,0,0,0,0
9107,,,28752,23862,1126,22736,21342,1037,72,116,6,163,4,0,0,0,2,0
9108,,,28753,9245,149,9096,8931,24,25,26,3,87,3,0,0,0,0,0
9109,,,28754,6250,121,6129,5822,190,12,29,8,68,2,0,0,2,1,0
9110,,,28756,3513,176,3337,3178,100,13,11,0,35,1,0,0,0,0,0
9111,,,28757,257,3,254,253,0,0,0,0,1,0,0,0,0,0,0
9112,,,28759,5484,179,5305,5137,82,10,35,5,36,3,0,1,0,0,0
9113,,,28761,6079,144,5935,5651,143,21,97,1,22,1,0,0,0,0,0
9114,,,28762,5450,80,5370,5105,192,16,13,0,44,7,0,0,0,0,0
9115,,,28763,2158,91,2067,2021,17,7,4,0,18,0,0,0,0,0,0
9116,,,28766,984,10,974,952,11,0,2,0,9,1,0,0,0,0,0
9117,,,28768,5613,139,5474,5249,163,13,8,1,40,1,0,0,0,0,0
9118,,,28771,6693,112,6581,6147,4,337,24,0,69,0,0,0,0,0,0
9119,,,28772,975,14,961,949,1,3,2,0,6,0,0,0,0,0,0
9120,,,28773,2750,50,2700,2660,20,4,3,4,9,0,0,0,0,0,0
9121,,,28774,878,28,850,832,8,3,2,0,5,0,0,0,0,0,0
9122,,,28775,251,15,236,227,5,1,0,0,3,0,0,0,0,0,0
9123,,,28777,8815,363,8452,7736,600,33,37,9,37,2,0,0,0,0,0
9124,,,28778,8307,419,7888,7418,243,38,89,8,92,1,0,0,3,1,0
9125,,,28779,12924,334,12590,12023,134,192,110,5,126,2,0,0,0,1,0
9126,,,28781,778,15,763,753,2,3,0,0,5,0,0,0,0,0,0
9127,,,28782,5499,168,5331,4909,369,3,16,3,31,0,0,0,0,0,0
9128,,,28783,1233,130,1103,1077,4,12,4,0,6,0,0,0,0,0,0
9129,,,28785,6050,157,5893,5802,17,14,23,2,35,4,0,0,0,0,0
9130,,,28786,16929,527,16402,15904,212,99,67,5,115,3,0,0,0,0,0
9131,,,28787,15414,578,14836,14420,116,44,67,10,179,1,1,2,0,0,0
9132,,,28789,4089,113,3976,3381,22,441,28,1,103,2,0,1,0,0,0
9133,,,28790,2499,61,2438,2401,4,10,5,0,18,1,0,0,0,0,0
9134,,,28791,11701,565,11136,10608,299,30,106,2,91,0,1,0,0,0,0
9135,,,28792,25302,3398,21904,20311,937,97,311,11,237,6,1,0,4,4,0
9136,,,28801,12602,307,12295,8716,3208,43,108,22,198,3,4,0,1,3,0
9137,,,28803,23059,1222,21837,18727,2367,72,390,32,249,2,2,1,4,2,0
9138,,,28804,17215,756,16459,15566,497,38,172,14,172,10,1,1,0,2,0
9139,,,28805,14534,398,14136,12914,821,41,172,15,173,4,0,1,3,4,0
9140,,,28806,30205,2674,27531,24691,1979,113,353,23,372,15,3,0,1,3,0
9141,,,28901,4228,132,4096,3917,48,30,8,0,93,1,0,0,0,0,0
9142,,,28902,1107,24,1083,1063,6,5,4,0,5,0,0,0,0,0,0
9143,,,28904,6959,133,6826,6703,35,22,17,0,49,0,0,0,0,0,0
9144,,,28905,2436,32,2404,2275,16,49,11,0,53,0,0,0,0,0,0
9145,,,28906,15107,252,14855,14143,184,197,80,1,250,4,0,0,1,1,0
9146,,,28909,813,14,799,782,4,3,3,0,7,1,0,0,0,0,0
9147,,,29001,1635,37,1598,744,843,5,2,0,4,1,0,0,0,0,0
9148,,,29003,5392,58,5334,2260,2974,16,37,1,46,1,2,1,0,2,0
9149,,,29006,7274,423,6851,5077,1706,13,20,0,35,0,2,0,1,0,0
9150,,,29009,1908,34,1874,1317,536,8,5,0,8,0,1,0,0,0,0
9151,,,29010,10594,170,10424,3936,6353,36,47,4,48,0,1,1,1,1,0
9152,,,29014,1501,18,1483,1030,445,3,2,0,3,0,0,0,0,0,0
9153,,,29015,1338,5,1333,237,1085,7,0,0,4,0,0,0,0,0,0
9154,,,29016,11876,320,11556,8034,3213,30,165,8,106,0,2,0,1,0,0
9155,,,29018,2902,39,2863,968,1877,5,2,1,10,0,1,0,0,0,0
9156,,,29020,17288,450,16838,10705,5912,42,74,5,100,1,1,0,0,8,0
9157,,,29030,1563,51,1512,822,675,0,3,5,7,0,0,0,0,1,0
9158,,,29031,1049,5,1044,260,771,2,2,0,9,0,0,0,0,0,0
9159,,,29032,3273,163,3110,2111,960,9,14,0,16,0,0,0,0,0,0
9160,,,29033,9550,320,9230,6726,2189,34,166,5,110,5,0,0,1,6,0
9161,,,29036,14469,247,14222,13572,456,34,89,1,70,0,1,0,0,1,0
9162,,,29037,663,12,651,536,107,0,2,0,6,0,0,0,0,0,0
9163,,,29038,1880,24,1856,1272,559,3,4,1,17,0,2,0,0,0,0
9164,,,29039,3056,75,2981,1619,1303,29,6,2,22,0,1,0,0,0,0
9165,,,29040,6388,164,6224,3482,2502,33,120,10,77,2,0,0,0,1,0
9166,,,29042,4582,60,4522,750,3731,10,14,2,15,0,0,0,0,0,0
9167,,,29044,4299,104,4195,1537,2576,21,18,3,40,0,0,0,1,0,0
9168,,,29045,15938,840,15098,11322,3219,56,292,19,190,4,3,0,0,17,0
9169,,,29046,191,0,191,16,175,0,0,0,0,0,0,0,0,0,0
9170,,,29047,2989,65,2924,1576,1308,9,9,0,22,0,3,0,0,0,0
9171,,,29048,3795,29,3766,1506,2210,16,8,1,25,0,0,0,0,0,0
9172,,,29051,728,15,713,296,410,1,0,0,6,1,0,0,0,0,0
9173,,,29052,1523,17,1506,84,1405,6,1,1,9,0,0,0,0,0,0
9174,,,29053,13568,700,12868,10184,2396,75,38,1,174,2,1,0,4,0,0
9175,,,29054,7261,327,6934,6552,304,25,16,4,33,2,0,0,0,0,0
9176,,,29055,3341,17,3324,2209,1089,3,2,1,20,0,0,0,0,0,0
9177,,,29056,1852,39,1813,458,1327,10,1,5,12,0,1,0,0,0,0
9178,,,29058,3623,19,3604,2604,971,7,9,0,13,1,0,0,0,0,0
9179,,,29059,4579,52,4527,1508,2872,88,21,3,35,2,2,0,1,0,0
9180,,,29061,10268,362,9906,3329,6383,25,64,4,101,2,2,0,2,1,0
9181,,,29062,145,0,145,51,93,0,1,0,0,0,0,0,0,0,0
9182,,,29063,23266,580,22686,16550,5325,60,478,21,252,10,5,0,3,9,0
9183,,,29065,536,2,534,129,403,0,0,0,2,0,1,0,0,0,0
9184,,,29067,8712,114,8598,6430,2060,31,17,18,42,1,0,2,0,0,0
9185,,,29069,3803,14,3789,2118,1639,8,3,5,16,0,2,0,1,0,0
9186,,,29070,11734,465,11269,9944,1177,51,47,2,48,1,1,0,0,0,0
9187,,,29072,36310,1204,35106,31350,2506,74,905,33,238,10,3,0,0,25,0
9188,,,29073,29983,1273,28710,25652,2409,152,233,13,251,9,2,0,4,5,0
9189,,,29074,227,2,225,206,17,0,1,0,1,0,0,0,0,0,0
9190,,,29075,2306,27,2279,1828,427,3,9,0,12,0,0,0,0,0,0
9191,,,29078,11321,352,10969,8862,1897,43,73,4,90,4,0,0,0,6,0
9192,,,29079,118,2,116,35,81,0,0,0,0,0,0,0,0,0,0
9193,,,29080,2494,38,2456,640,1794,5,1,0,16,0,3,0,0,0,0
9194,,,29081,1069,23,1046,618,420,2,2,0,4,0,0,0,0,0,0
9195,,,29082,445,19,426,311,115,0,0,0,0,0,0,0,0,0,0
9196,,,29101,2256,109,2147,1445,664,16,5,1,16,0,0,0,0,0,0
9197,,,29102,13890,317,13573,6749,6619,21,109,4,71,1,1,0,0,0,0
9198,,,29104,1181,14,1167,299,859,0,3,0,6,1,0,0,0,0,0
9199,,,29105,1121,96,1025,596,421,1,1,0,6,0,0,0,1,0,0
9200,,,29107,2384,18,2366,1684,614,43,7,0,18,0,2,4,0,0,0
9201,,,29108,15548,1425,14123,8033,5871,38,77,15,89,1,2,0,0,3,0
9202,,,29111,1210,15,1195,660,528,5,2,0,0,0,0,0,0,0,0
9203,,,29112,3626,43,3583,1929,1551,36,13,0,54,0,0,0,0,0,0
9204,,,29113,1246,16,1230,589,629,3,0,0,9,0,0,0,0,0,0
9205,,,29114,1653,35,1618,758,845,1,5,0,9,0,0,0,0,0,0
9206,,,29115,23907,412,23495,5616,17499,60,137,5,178,2,10,0,0,5,0
9207,,,29117,1154,19,1135,12,1116,0,3,0,4,0,0,0,0,0,0
9208,,,29118,12177,307,11870,4432,6978,27,323,9,101,4,2,0,0,15,0
9209,,,29122,45,0,45,40,4,0,0,0,1,0,0,0,0,0,0
9210,,,29123,5596,251,5345,4884,334,38,14,2,73,1,0,0,1,2,0
9211,,,29125,2379,17,2362,759,1570,7,12,0,14,0,0,0,0,0,0
9212,,,29126,1732,12,1720,1316,399,1,1,1,2,0,0,0,0,0,0
9213,,,29127,6628,77,6551,5314,1167,21,11,2,36,0,1,0,1,0,0
9214,,,29128,4705,78,4627,1173,3413,6,13,2,20,0,0,0,0,0,0
9215,,,29129,2445,264,2181,1226,916,10,6,2,21,2,0,0,0,0,0
9216,,,29130,5402,48,5354,2897,2399,13,6,0,39,0,4,1,0,0,0
9217,,,29133,799,15,784,379,390,8,2,0,5,0,0,0,0,1,0
9218,,,29135,6857,200,6657,3154,3426,18,11,0,48,0,2,0,0,0,0
9219,,,29137,1938,14,1924,1115,770,10,3,0,26,0,0,0,1,0,0
9220,,,29138,8170,1604,6566,4128,2354,15,22,3,44,3,2,0,0,0,0
9221,,,29142,3748,45,3703,1299,2327,9,30,1,37,0,0,0,0,1,0
9222,,,29145,678,28,650,385,258,2,3,0,2,0,0,0,0,0,0
9223,,,29146,1375,9,1366,628,713,13,3,3,6,0,0,0,0,0,0
9224,,,29147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9225,,,29148,5079,102,4977,2465,2431,15,40,0,26,2,1,0,0,1,0
9226,,,29150,29846,948,28898,13355,14746,77,449,22,249,3,4,1,1,4,0
9227,,,29152,1648,132,1516,1127,278,6,50,4,51,1,0,0,1,1,0
9228,,,29153,11628,364,11264,5320,5739,37,77,4,87,2,3,2,0,0,0
9229,,,29154,20799,525,20274,12882,6727,91,298,17,259,8,1,0,6,4,0
9230,,,29160,6239,167,6072,4767,1192,52,19,1,41,0,1,0,0,0,0
9231,,,29161,8565,170,8395,4746,3541,37,30,0,41,2,2,0,0,0,0
9232,,,29162,3367,87,3280,1892,1370,5,6,0,7,0,0,0,0,0,0
9233,,,29163,1480,20,1460,349,1082,8,13,1,7,0,0,0,0,0,0
9234,,,29164,3525,75,3450,2401,972,19,6,0,52,1,4,0,0,0,0
9235,,,29166,720,19,701,537,157,1,0,0,6,0,0,0,0,0,0
9236,,,29168,2610,47,2563,1203,1307,6,17,2,28,1,1,0,0,0,0
9237,,,29169,18516,2506,16010,12518,2883,57,346,28,178,6,3,0,6,0,0
9238,,,29170,15174,626,14548,12445,1650,66,233,17,137,5,0,0,2,2,0
9239,,,29172,6952,492,6460,4479,1829,23,57,5,67,2,4,0,0,0,0
9240,,,29175,294,0,294,209,82,1,0,0,2,0,0,0,0,0,0
9241,,,29178,2640,29,2611,1843,733,12,2,1,20,0,0,0,1,0,0
9242,,,29180,10786,189,10597,4263,6215,14,35,2,68,1,3,0,0,3,0
9243,,,29201,19134,556,18578,13473,4110,58,669,21,247,3,8,1,4,3,0
9244,,,29202,128,2,126,101,16,0,7,0,2,0,0,0,0,0,0
9245,,,29203,30011,878,29133,4687,23912,87,130,23,294,3,29,1,2,1,0
9246,,,29204,15932,268,15664,6016,9416,20,76,10,126,5,5,0,1,1,0
9247,,,29205,20996,721,20275,15718,3741,37,538,20,221,6,1,1,5,5,0
9248,,,29206,13439,517,12922,10427,2098,29,219,15,134,3,8,0,4,3,1
9249,,,29207,11496,1780,9716,6193,2447,104,523,13,436,2,8,0,19,3,0
9250,,,29208,694,18,676,563,67,1,27,0,18,0,0,0,0,0,0
9251,,,29209,25451,891,24560,12128,11481,58,615,21,257,6,9,0,7,3,0
9252,,,29210,32938,969,31969,13149,17688,62,632,34,404,7,12,2,3,11,0
9253,,,29212,22224,592,21632,16519,4100,66,644,34,269,4,1,1,3,17,0
9254,,,29223,37984,3207,34777,14591,17965,108,1514,47,552,7,19,1,11,12,0
9255,,,29225,1222,30,1192,984,165,2,22,0,19,0,0,0,0,0,0
9256,,,29229,29943,1546,28397,11350,15314,52,1192,34,455,1,10,0,7,15,0
9257,,,29301,23371,2132,21239,12719,7382,45,876,20,197,7,1,0,0,7,1
9258,,,29302,12935,271,12664,9899,2265,20,377,3,100,3,3,0,0,6,0
9259,,,29303,19959,1750,18209,11134,6449,48,412,17,149,2,2,0,3,5,0
9260,,,29306,11395,250,11145,3831,7060,21,144,4,85,2,1,0,2,0,0
9261,,,29307,14903,374,14529,11999,2247,19,152,2,110,5,1,0,1,0,0
9262,,,29316,16337,605,15732,13289,1731,29,560,11,112,0,0,0,7,14,0
9263,,,29320,394,61,333,295,26,1,9,1,1,0,0,0,0,0,0
9264,,,29321,2023,11,2012,1772,221,4,6,1,8,0,0,0,0,0,0
9265,,,29322,6694,151,6543,6111,301,13,66,1,51,0,0,0,0,0,0
9266,,,29323,10874,271,10603,9235,1103,21,161,1,82,5,0,0,0,1,0
9267,,,29324,119,1,118,114,3,0,0,0,1,0,0,0,0,0,0
9268,,,29325,11859,193,11666,7986,3518,18,66,6,72,3,0,0,1,8,0
9269,,,29329,195,6,189,179,5,2,2,0,1,0,0,0,0,0,0
9270,,,29330,6308,198,6110,5385,643,17,28,0,37,2,0,0,0,0,0
9271,,,29331,117,4,113,89,22,1,1,0,0,0,0,0,0,0,0
9272,,,29332,1967,59,1908,1376,516,2,8,0,6,0,0,0,0,0,0
9273,,,29333,300,7,293,251,37,0,1,0,4,0,0,0,0,0,0
9274,,,29334,8232,411,7821,6035,1464,6,223,10,83,4,0,0,1,1,0
9275,,,29335,4614,132,4482,3291,1146,10,18,0,17,1,0,0,0,0,0
9276,,,29338,62,0,62,58,4,0,0,0,0,0,0,0,0,0,0
9277,,,29340,15682,408,15274,11987,3095,35,43,8,106,8,2,0,0,0,0
9278,,,29341,14484,590,13894,9631,3977,17,154,7,108,9,0,0,0,0,0
9279,,,29346,223,4,219,212,6,0,0,0,1,0,0,0,0,0,0
9280,,,29349,22495,573,21922,19220,2104,55,372,15,156,3,2,0,1,6,0
9281,,,29351,1213,46,1167,950,202,6,4,0,5,0,0,0,0,0,0
9282,,,29353,3212,18,3194,2241,928,6,4,0,15,0,0,0,0,0,0
9283,,,29355,640,24,616,518,95,0,0,0,3,0,0,0,0,0,0
9284,,,29356,6455,142,6313,5956,269,17,28,3,40,0,0,0,0,1,0
9285,,,29360,15947,693,15254,10180,4908,34,37,5,90,1,0,0,2,4,0
9286,,,29364,465,2,463,429,30,1,0,0,3,1,0,0,0,0,0
9287,,,29365,7658,349,7309,6492,679,20,66,9,43,1,0,0,0,1,0
9288,,,29368,59,1,58,58,0,0,0,0,0,0,0,0,0,0,0
9289,,,29369,9578,311,9267,7229,1787,10,183,2,56,4,0,0,1,1,0
9290,,,29370,791,9,782,526,246,6,1,0,3,0,0,0,0,0,0
9291,,,29372,3546,30,3516,2829,621,19,22,0,25,0,0,0,0,0,0
9292,,,29373,231,1,230,215,10,1,0,0,4,0,0,0,0,0,0
9293,,,29374,2692,52,2640,2502,105,7,11,0,15,1,0,0,1,0,0
9294,,,29375,64,0,64,54,9,0,0,0,1,0,0,0,0,0,0
9295,,,29376,5070,166,4904,4017,767,14,71,2,33,0,2,0,0,1,0
9296,,,29377,577,19,558,513,38,4,1,0,2,0,0,0,0,0,0
9297,,,29378,142,47,95,31,57,1,5,0,1,0,0,0,0,0,0
9298,,,29379,14755,129,14626,9859,4595,32,60,1,79,2,2,0,0,0,0
9299,,,29384,3203,19,3184,2692,453,8,7,4,20,0,0,0,0,0,0
9300,,,29385,5317,287,5030,3545,1302,16,118,2,47,1,1,0,0,1,0
9301,,,29388,10861,361,10500,8886,1448,24,56,10,76,5,1,0,0,1,0
9302,,,29401,10025,192,9833,9010,590,15,131,7,80,3,0,0,0,0,0
9303,,,29403,17305,310,16995,8406,8157,48,182,14,188,2,8,0,0,1,0
9304,,,29404,1001,65,936,713,171,5,16,3,28,0,0,0,1,0,0
9305,,,29405,20213,741,19472,5664,13395,59,157,8,189,2,10,0,3,5,0
9306,,,29406,22061,4023,18038,9263,7765,101,536,83,290,7,7,0,2,5,1
9307,,,29407,28229,735,27494,18037,8673,61,427,25,271,6,4,0,6,4,0
9308,,,29409,2075,113,1962,1701,143,5,57,3,53,2,0,0,2,1,0
9309,,,29410,13453,1115,12338,9857,1719,48,477,48,189,25,0,0,4,4,0
9310,,,29412,29570,520,29050,24052,4411,51,285,41,210,6,1,1,2,4,0
9311,,,29414,25524,718,24806,19569,4260,50,651,26,250,2,0,0,2,15,1
9312,,,29418,17692,1792,15900,7451,7730,57,437,13,212,3,2,1,4,2,0
9313,,,29420,15244,1262,13982,7641,5437,53,594,25,232,3,2,1,6,9,0
9314,,,29423,950,25,925,540,348,5,3,24,5,0,1,0,0,0,0
9315,,,29424,389,10,379,340,22,0,10,0,7,0,0,0,1,0,0
9316,,,29426,1321,23,1298,475,803,10,4,0,6,0,0,0,0,0,0
9317,,,29429,2196,19,2177,1037,1116,4,6,1,13,0,0,0,0,0,0
9318,,,29431,4646,40,4606,4083,453,25,13,1,31,0,0,0,0,0,0
9319,,,29432,2148,20,2128,1298,803,9,3,0,15,0,0,0,0,0,0
9320,,,29434,414,3,411,338,64,0,5,0,4,0,0,0,0,0,0
9321,,,29435,3130,53,3077,2328,598,103,14,0,34,0,0,0,0,1,0
9322,,,29436,3456,30,3426,1470,1875,40,6,1,34,0,1,0,0,1,0
9323,,,29437,1875,34,1841,1067,742,9,6,0,17,0,1,0,0,0,0
9324,,,29438,2033,57,1976,1330,638,4,0,0,4,0,0,0,0,0,0
9325,,,29439,2157,27,2130,2086,8,6,14,1,15,2,0,0,0,2,0
9326,,,29440,21446,764,20682,10568,9851,47,89,10,117,3,7,0,0,2,0
9327,,,29445,40152,2923,37229,26007,7967,180,2004,261,810,56,8,0,21,19,0
9328,,,29446,903,2,901,242,651,4,0,0,4,0,0,0,0,0,0
9329,,,29448,1753,25,1728,1013,689,11,4,0,11,0,0,0,0,0,0
9330,,,29449,6215,164,6051,2942,3034,11,22,2,40,0,1,0,0,0,0
9331,,,29450,2316,35,2281,768,1488,7,6,0,12,0,0,0,0,0,0
9332,,,29451,3493,36,3457,3389,19,3,25,6,15,1,1,0,0,0,0
9333,,,29452,308,0,308,101,205,0,0,0,2,0,0,0,0,0,0
9334,,,29453,980,7,973,543,410,1,6,3,10,0,2,0,0,0,0
9335,,,29455,16682,1229,15453,11312,3865,41,124,11,100,3,1,2,0,2,0
9336,,,29456,19782,1514,18268,12562,4756,136,435,28,351,11,5,1,3,2,0
9337,,,29458,2230,36,2194,774,1394,2,13,0,11,0,0,0,0,0,0
9338,,,29461,22642,676,21966,15168,6214,154,155,11,264,6,6,0,1,0,0
9339,,,29464,34675,864,33811,30394,2670,59,454,23,211,5,1,0,2,7,0
9340,,,29466,20308,495,19813,17271,2001,36,369,8,128,1,2,0,3,8,0
9341,,,29468,1628,13,1615,269,1334,4,2,1,5,0,0,0,0,0,0
9342,,,29469,697,6,691,672,12,3,3,0,1,0,0,0,0,0,0
9343,,,29470,3224,128,3096,1911,1142,11,5,2,25,2,0,0,0,0,0
9344,,,29471,1201,21,1180,576,589,2,3,0,10,1,0,0,0,0,0
9345,,,29472,7692,168,7524,3803,3431,221,14,1,54,1,0,2,0,0,0
9346,,,29474,1693,27,1666,1169,451,18,5,2,21,0,0,0,1,3,0
9347,,,29475,2178,70,2108,1394,691,5,4,0,14,0,0,0,0,0,0
9348,,,29477,5253,39,5214,2678,2468,30,13,4,21,0,0,0,4,0,0
