,name,geo_id_raw,ZCTA5,State_FIPS20,County_FIPS20,Total_Pop,Hispanic_Total,Non_Hispanic_Total,NH_White_alone,NH_Black_alone,NH_AIAN_alone,NH_API_alone,NH_Other_alone,NH_Mult_Total,NH_White_Other,NH_Black_Other,NH_AIAN_Other,NH_Asian_HPI,NH_Asian_HPI_Other,NH_API_Other
4248,ZCTA5 14615,860Z200US14615,14615,,,12872,1958,10914,6696,3209,34,430.0,55,490,81,18,0,3,0,1.0
4249,ZCTA5 14616,860Z200US14616,14616,,,21726,1714,20012,16393,2345,50,473.0,91,660,145,4,0,2,0,0.0
4250,ZCTA5 14617,860Z200US14617,14617,,,17619,1051,16568,14914,861,14,233.0,55,491,119,11,0,5,0,1.0
4251,ZCTA5 14618,860Z200US14618,14618,,,19298,815,18483,15462,853,32,1427.0,85,624,166,14,0,1,0,0.0
4252,ZCTA5 14619,860Z200US14619,14619,,,10649,622,10027,2221,7271,15,117.0,58,345,15,31,0,0,0,2.0
4253,ZCTA5 14620,860Z200US14620,14620,,,21292,1400,19892,14058,2719,45,2193.0,121,756,159,34,1,7,0,3.0
4254,ZCTA5 14621,860Z200US14621,14621,,,24078,8655,15423,4114,9914,34,537.0,90,734,24,50,0,10,2,1.0
4255,ZCTA5 14622,860Z200US14622,14622,,,10020,668,9352,8236,631,20,149.0,31,285,69,3,0,3,0,0.0
4256,ZCTA5 14623,860Z200US14623,14623,,,24776,1467,23309,15821,2270,58,4068.0,124,968,170,17,0,1,0,8.0
4257,ZCTA5 14624,860Z200US14624,14624,,,30165,1326,28839,23795,3032,40,942.0,92,938,302,14,1,4,0,3.0
4258,ZCTA5 14625,860Z200US14625,14625,,,8469,237,8232,7639,112,18,189.0,28,246,81,2,0,2,1,0.0
4259,ZCTA5 14626,860Z200US14626,14626,,,24671,1469,23202,19692,1924,41,787.0,58,700,213,12,0,3,0,2.0
4260,ZCTA5 14627,860Z200US14627,14627,,,2963,243,2720,1442,286,4,891.0,13,84,0,1,0,3,0,1.0
4261,ZCTA5 14642,860Z200US14642,14642,,,8,1,7,3,3,0,1.0,0,0,0,0,0,0,0,0.0
4262,ZCTA5 14701,860Z200US14701,14701,,,30226,2433,27793,25271,946,121,196.0,73,1186,323,6,0,0,0,7.0
4263,ZCTA5 14706,860Z200US14706,14706,,,4647,50,4597,4365,39,17,73.0,6,97,36,1,0,1,0,0.0
4264,ZCTA5 14707,860Z200US14707,14707,,,114,1,113,107,1,0,0.0,0,5,0,0,0,0,0,0.0
4265,ZCTA5 14708,860Z200US14708,14708,,,116,0,116,111,2,0,1.0,2,0,0,0,0,0,0,0.0
4266,ZCTA5 14709,860Z200US14709,14709,,,1130,12,1118,1084,0,3,6.0,2,23,8,0,0,0,0,0.0
4267,ZCTA5 14710,860Z200US14710,14710,,,2699,36,2663,2564,8,4,4.0,1,82,34,0,0,2,0,0.0
4268,ZCTA5 14711,860Z200US14711,14711,,,1337,9,1328,1270,5,2,1.0,6,44,12,0,0,0,0,0.0
4269,ZCTA5 14712,860Z200US14712,14712,,,2643,36,2607,2520,4,8,14.0,2,59,22,0,0,0,0,0.0
4270,ZCTA5 14714,860Z200US14714,14714,,,279,2,277,264,0,0,1.0,1,11,4,0,0,0,0,0.0
4271,ZCTA5 14715,860Z200US14715,14715,,,1999,10,1989,1906,5,6,1.0,1,70,32,0,0,1,0,0.0
4272,ZCTA5 14716,860Z200US14716,14716,,,2218,194,2024,1680,253,9,8.0,5,69,47,1,0,0,0,0.0
4273,ZCTA5 14717,860Z200US14717,14717,,,562,14,548,513,6,4,3.0,0,22,6,0,0,1,0,0.0
4274,ZCTA5 14718,860Z200US14718,14718,,,1507,26,1481,1391,22,6,8.0,0,54,23,0,0,0,0,2.0
4275,ZCTA5 14719,860Z200US14719,14719,,,2630,22,2608,2517,10,17,0.0,0,64,22,1,0,0,0,0.0
4276,ZCTA5 14720,860Z200US14720,14720,,,516,16,500,457,10,4,5.0,0,24,5,0,0,0,0,0.0
4277,ZCTA5 14721,860Z200US14721,14721,,,126,2,124,120,0,0,0.0,0,4,3,0,0,0,0,0.0
4278,ZCTA5 14722,860Z200US14722,14722,,,152,4,148,143,0,0,2.0,0,3,0,0,0,0,0,0.0
4279,ZCTA5 14723,860Z200US14723,14723,,,935,18,917,883,8,2,0.0,0,24,12,0,0,0,0,0.0
4280,ZCTA5 14724,860Z200US14724,14724,,,1844,13,1831,1775,2,1,9.0,7,37,12,0,0,0,0,0.0
4281,ZCTA5 14726,860Z200US14726,14726,,,1212,7,1205,1159,4,2,4.0,3,33,23,0,0,0,0,0.0
4282,ZCTA5 14727,860Z200US14727,14727,,,4146,41,4105,3870,24,13,26.0,9,163,61,6,0,0,2,0.0
4283,ZCTA5 14728,860Z200US14728,14728,,,758,9,749,723,0,2,1.0,6,17,9,0,0,0,0,0.0
4284,ZCTA5 14729,860Z200US14729,14729,,,615,4,611,590,3,2,0.0,0,16,7,1,0,0,0,0.0
4285,ZCTA5 14731,860Z200US14731,14731,,,1091,19,1072,1027,6,13,3.0,1,22,9,0,0,0,0,0.0
4286,ZCTA5 14732,860Z200US14732,14732,,,51,0,51,51,0,0,0.0,0,0,0,0,0,0,0,0.0
4287,ZCTA5 14733,860Z200US14733,14733,,,2821,58,2763,2620,11,5,9.0,4,114,32,0,0,0,0,0.0
4288,ZCTA5 14735,860Z200US14735,14735,,,1995,12,1983,1901,2,9,5.0,10,56,18,0,0,0,0,0.0
4289,ZCTA5 14736,860Z200US14736,14736,,,246,5,241,232,0,0,1.0,2,6,3,0,0,0,0,0.0
4290,ZCTA5 14737,860Z200US14737,14737,,,3182,47,3135,3022,8,19,9.0,1,76,37,0,0,2,0,0.0
4291,ZCTA5 14738,860Z200US14738,14738,,,2770,21,2749,2653,9,7,5.0,1,74,27,0,0,0,0,1.0
4292,ZCTA5 14739,860Z200US14739,14739,,,2164,12,2152,2050,10,6,8.0,5,73,32,0,0,1,0,0.0
4293,ZCTA5 14740,860Z200US14740,14740,,,1037,13,1024,999,2,0,0.0,0,23,12,0,0,1,0,0.0
4294,ZCTA5 14741,860Z200US14741,14741,,,1471,29,1442,1330,1,16,4.0,3,88,45,0,0,1,0,0.0
4295,ZCTA5 14742,860Z200US14742,14742,,,103,0,103,99,0,0,0.0,0,4,1,0,0,0,0,0.0
4296,ZCTA5 14743,860Z200US14743,14743,,,1266,18,1248,1194,6,2,2.0,4,40,13,0,0,2,0,0.0
4297,ZCTA5 14744,860Z200US14744,14744,,,1630,55,1575,1404,67,5,68.0,3,28,8,4,0,2,0,1.0
4298,ZCTA5 14747,860Z200US14747,14747,,,1706,29,1677,1635,4,3,2.0,11,22,7,0,0,0,0,0.0
4299,ZCTA5 14748,860Z200US14748,14748,,,491,6,485,376,4,83,4.0,3,15,2,0,0,0,0,0.0
4300,ZCTA5 14750,860Z200US14750,14750,,,3773,81,3692,3475,19,11,76.0,11,100,50,0,0,0,1,1.0
4301,ZCTA5 14752,860Z200US14752,14752,,,160,4,156,149,1,3,1.0,0,2,1,0,0,0,0,0.0
4302,ZCTA5 14753,860Z200US14753,14753,,,872,9,863,805,2,12,2.0,0,42,17,1,0,0,0,0.0
4303,ZCTA5 14754,860Z200US14754,14754,,,558,4,554,527,0,2,6.0,0,19,3,0,0,0,0,0.0
4304,ZCTA5 14755,860Z200US14755,14755,,,2238,41,2197,2050,41,36,8.0,4,58,21,0,0,0,0,0.0
4305,ZCTA5 14756,860Z200US14756,14756,,,31,0,31,30,1,0,0.0,0,0,0,0,0,0,0,0.0
4306,ZCTA5 14757,860Z200US14757,14757,,,2522,83,2439,2296,56,6,6.0,7,68,20,0,0,0,0,0.0
4307,ZCTA5 14760,860Z200US14760,14760,,,14232,253,13979,12688,409,80,208.0,45,549,141,3,0,1,0,1.0
4308,ZCTA5 14767,860Z200US14767,14767,,,1494,26,1468,1404,5,4,5.0,7,43,10,0,0,1,0,0.0
4309,ZCTA5 14769,860Z200US14769,14769,,,738,35,703,645,10,2,12.0,5,29,8,0,0,0,0,0.0
4310,ZCTA5 14770,860Z200US14770,14770,,,2144,29,2115,2022,13,10,2.0,3,65,23,0,0,0,0,0.0
4311,ZCTA5 14772,860Z200US14772,14772,,,3086,59,3027,2894,6,43,11.0,12,61,18,1,0,0,0,0.0
4312,ZCTA5 14774,860Z200US14774,14774,,,115,0,115,113,0,0,0.0,0,2,2,0,0,0,0,0.0
4313,ZCTA5 14775,860Z200US14775,14775,,,1905,35,1870,1800,3,7,2.0,2,56,26,0,0,0,0,0.0
4314,ZCTA5 14777,860Z200US14777,14777,,,411,5,406,397,0,0,0.0,0,9,6,0,0,0,0,0.0
4315,ZCTA5 14778,860Z200US14778,14778,,,1341,82,1259,1087,122,0,46.0,0,4,0,0,0,0,0,0.0
4316,ZCTA5 14779,860Z200US14779,14779,,,5455,142,5313,3797,49,1069,17.0,9,372,87,0,2,3,0,0.0
4317,ZCTA5 14781,860Z200US14781,14781,,,1574,14,1560,1477,2,0,5.0,3,73,36,0,0,0,0,0.0
4318,ZCTA5 14782,860Z200US14782,14782,,,1740,20,1720,1636,9,6,0.0,0,69,36,0,0,1,0,0.0
4319,ZCTA5 14783,860Z200US14783,14783,,,252,6,246,94,0,142,0.0,0,10,4,0,0,0,0,0.0
4320,ZCTA5 14784,860Z200US14784,14784,,,744,19,725,677,2,2,2.0,2,40,15,1,0,0,0,0.0
4321,ZCTA5 14785,860Z200US14785,14785,,,54,0,54,48,0,0,0.0,0,6,3,0,0,0,0,0.0
4322,ZCTA5 14787,860Z200US14787,14787,,,3942,138,3804,3652,5,5,35.0,8,99,48,1,0,0,0,0.0
4323,ZCTA5 14788,860Z200US14788,14788,,,166,3,163,149,4,0,0.0,0,10,2,0,0,0,0,0.0
4324,ZCTA5 14801,860Z200US14801,14801,,,3845,50,3795,3635,16,8,22.0,7,107,35,0,0,0,0,0.0
4325,ZCTA5 14802,860Z200US14802,14802,,,3905,361,3544,2729,507,11,115.0,92,90,10,2,0,24,0,0.0
4326,ZCTA5 14803,860Z200US14803,14803,,,906,25,881,829,8,0,12.0,1,31,14,0,0,0,0,0.0
4327,ZCTA5 14804,860Z200US14804,14804,,,1007,23,984,921,2,0,19.0,2,40,16,0,0,0,0,0.0
4328,ZCTA5 14805,860Z200US14805,14805,,,877,9,868,814,0,3,3.0,3,45,16,0,0,0,0,0.0
4329,ZCTA5 14806,860Z200US14806,14806,,,1533,18,1515,1447,1,0,15.0,0,52,23,0,0,0,0,0.0
4330,ZCTA5 14807,860Z200US14807,14807,,,2263,32,2231,2126,6,5,6.0,11,77,24,0,0,0,0,0.0
4331,ZCTA5 14808,860Z200US14808,14808,,,448,5,443,434,1,0,1.0,0,7,3,0,0,0,0,0.0
4332,ZCTA5 14809,860Z200US14809,14809,,,1763,31,1732,1637,21,6,1.0,4,63,23,0,0,0,0,0.0
4333,ZCTA5 14810,860Z200US14810,14810,,,9316,119,9197,8618,173,35,52.0,16,303,80,0,0,0,0,1.0
4334,ZCTA5 14812,860Z200US14812,14812,,,2554,29,2525,2385,8,1,12.0,8,111,43,0,0,0,0,0.0
4335,ZCTA5 14813,860Z200US14813,14813,,,1866,14,1852,1733,41,2,3.0,1,72,30,0,0,0,0,0.0
4336,ZCTA5 14814,860Z200US14814,14814,,,1496,30,1466,1334,14,3,38.0,9,68,34,0,0,0,0,0.0
4337,ZCTA5 14815,860Z200US14815,14815,,,767,6,761,724,2,0,1.0,0,34,9,0,0,0,0,0.0
4338,ZCTA5 14816,860Z200US14816,14816,,,470,19,451,408,9,2,3.0,0,29,4,0,0,0,0,0.0
4339,ZCTA5 14817,860Z200US14817,14817,,,2024,37,1987,1763,44,10,48.0,17,105,36,0,0,0,0,0.0
4340,ZCTA5 14818,860Z200US14818,14818,,,1542,37,1505,1453,6,2,9.0,0,35,11,0,0,5,0,0.0
4341,ZCTA5 14819,860Z200US14819,14819,,,525,4,521,500,4,0,1.0,0,16,2,0,0,0,0,0.0
4342,ZCTA5 14820,860Z200US14820,14820,,,474,4,470,452,0,2,0.0,2,14,3,0,0,0,0,0.0
4343,ZCTA5 14821,860Z200US14821,14821,,,2519,19,2500,2380,12,6,8.0,4,90,28,0,0,0,0,0.0
4344,ZCTA5 14822,860Z200US14822,14822,,,736,6,730,708,1,2,0.0,3,16,7,0,0,0,0,0.0
4345,ZCTA5 14823,860Z200US14823,14823,,,2818,33,2785,2655,16,4,11.0,1,98,31,0,0,0,0,0.0
4346,ZCTA5 14824,860Z200US14824,14824,,,517,4,513,488,1,3,2.0,0,19,8,0,0,0,0,0.0
4347,ZCTA5 14825,860Z200US14825,14825,,,611,3,608,579,0,0,5.0,2,22,11,0,0,0,0,0.0
4348,ZCTA5 14826,860Z200US14826,14826,,,1566,40,1526,1445,8,11,3.0,4,55,17,0,0,0,0,0.0
4349,ZCTA5 14827,860Z200US14827,14827,,,157,0,157,142,3,0,3.0,3,6,1,0,0,0,0,0.0
4350,ZCTA5 14830,860Z200US14830,14830,,,15106,325,14781,13436,397,33,324.0,59,532,166,1,0,0,0,0.0
4351,ZCTA5 14836,860Z200US14836,14836,,,765,4,761,712,0,0,1.0,3,45,16,0,0,0,0,0.0
4352,ZCTA5 14837,860Z200US14837,14837,,,4052,46,4006,3839,17,6,13.0,16,115,45,0,0,0,0,1.0
4353,ZCTA5 14838,860Z200US14838,14838,,,1460,12,1448,1379,0,4,6.0,0,59,10,0,0,0,0,0.0
4354,ZCTA5 14839,860Z200US14839,14839,,,525,1,524,504,0,2,1.0,0,17,8,0,0,0,0,0.0
4355,ZCTA5 14840,860Z200US14840,14840,,,2453,24,2429,2316,16,6,10.0,6,75,27,0,0,0,0,0.0
4356,ZCTA5 14841,860Z200US14841,14841,,,690,12,678,650,0,3,1.0,4,20,3,0,0,0,0,0.0
4357,ZCTA5 14842,860Z200US14842,14842,,,565,6,559,549,1,0,2.0,0,7,0,0,0,0,0,0.0
4358,ZCTA5 14843,860Z200US14843,14843,,,9876,207,9669,8896,204,21,115.0,32,401,134,0,0,0,0,0.0
4359,ZCTA5 14845,860Z200US14845,14845,,,16507,296,16211,14682,257,36,648.0,43,545,194,4,1,0,0,0.0
4360,ZCTA5 14846,860Z200US14846,14846,,,534,11,523,496,0,0,0.0,2,25,10,1,0,0,0,0.0
4361,ZCTA5 14847,860Z200US14847,14847,,,1931,30,1901,1777,11,8,11.0,15,79,30,0,0,0,0,0.0
4362,ZCTA5 14850,860Z200US14850,14850,,,60670,4445,56225,41083,2855,115,8982.0,348,2842,658,36,2,13,0,5.0
4363,ZCTA5 14853,860Z200US14853,14853,,,1977,336,1641,1223,134,26,218.0,0,40,0,1,0,0,0,0.0
4364,ZCTA5 14854,860Z200US14854,14854,,,42,2,40,38,0,0,0.0,0,2,0,0,0,0,0,0.0
4365,ZCTA5 14855,860Z200US14855,14855,,,647,6,641,627,0,0,0.0,0,14,4,0,0,0,0,0.0
4366,ZCTA5 14856,860Z200US14856,14856,,,56,0,56,53,1,0,0.0,0,2,0,0,0,0,0,0.0
4367,ZCTA5 14858,860Z200US14858,14858,,,1260,18,1242,1176,4,0,4.0,1,57,30,0,0,0,0,0.0
4368,ZCTA5 14859,860Z200US14859,14859,,,912,8,904,861,0,2,0.0,0,41,9,0,0,0,0,0.0
4369,ZCTA5 14860,860Z200US14860,14860,,,770,16,754,717,8,2,4.0,0,23,7,0,0,1,0,0.0
4370,ZCTA5 14861,860Z200US14861,14861,,,1028,5,1023,993,1,1,2.0,2,24,7,0,0,0,0,0.0
4371,ZCTA5 14864,860Z200US14864,14864,,,1000,17,983,932,5,5,5.0,3,33,10,0,0,0,0,0.0
4372,ZCTA5 14865,860Z200US14865,14865,,,2165,21,2144,2037,15,0,16.0,7,69,15,0,0,1,0,0.0
4373,ZCTA5 14867,860Z200US14867,14867,,,4321,118,4203,3815,107,13,32.0,17,219,70,0,0,0,0,0.0
4374,ZCTA5 14869,860Z200US14869,14869,,,972,35,937,877,3,4,5.0,3,45,13,0,0,0,0,0.0
4375,ZCTA5 14870,860Z200US14870,14870,,,7622,107,7515,6446,152,8,631.0,22,256,71,2,0,0,0,0.0
4376,ZCTA5 14871,860Z200US14871,14871,,,3297,22,3275,3146,39,3,11.0,4,72,13,0,0,0,0,0.0
4377,ZCTA5 14872,860Z200US14872,14872,,,497,4,493,454,3,2,1.0,7,26,21,1,0,0,0,0.0
4378,ZCTA5 14873,860Z200US14873,14873,,,1827,34,1793,1676,27,3,0.0,9,78,21,0,0,0,0,0.0
4379,ZCTA5 14874,860Z200US14874,14874,,,147,0,147,145,0,0,0.0,0,2,0,0,0,0,0,0.0
4380,ZCTA5 14877,860Z200US14877,14877,,,397,1,396,389,0,0,0.0,0,7,1,0,0,0,0,0.0
4381,ZCTA5 14878,860Z200US14878,14878,,,574,8,566,542,1,1,2.0,0,20,10,0,0,0,0,0.0
4382,ZCTA5 14879,860Z200US14879,14879,,,1652,12,1640,1570,3,5,12.0,1,49,18,0,0,0,0,0.0
4383,ZCTA5 14880,860Z200US14880,14880,,,1203,8,1195,1118,5,1,4.0,5,62,12,2,0,1,0,0.0
4384,ZCTA5 14881,860Z200US14881,14881,,,202,3,199,159,1,0,15.0,0,24,6,0,0,0,0,0.0
4385,ZCTA5 14882,860Z200US14882,14882,,,3009,104,2905,2619,72,11,51.0,23,129,34,3,0,0,0,0.0
4386,ZCTA5 14883,860Z200US14883,14883,,,3073,72,3001,2779,44,8,33.0,14,123,47,0,0,0,0,0.0
4387,ZCTA5 14884,860Z200US14884,14884,,,248,1,247,242,0,0,0.0,1,4,1,0,0,0,0,0.0
4388,ZCTA5 14885,860Z200US14885,14885,,,513,3,510,503,0,2,0.0,5,0,0,0,0,0,0,0.0
4389,ZCTA5 14886,860Z200US14886,14886,,,5321,122,5199,4879,55,7,47.0,10,201,63,2,1,1,0,0.0
4390,ZCTA5 14889,860Z200US14889,14889,,,1151,15,1136,1071,3,2,5.0,6,49,20,0,0,0,0,0.0
4391,ZCTA5 14891,860Z200US14891,14891,,,3375,68,3307,3103,25,14,39.0,5,121,26,0,0,1,0,0.0
4392,ZCTA5 14892,860Z200US14892,14892,,,6185,71,6114,5800,61,9,22.0,20,202,47,3,0,0,0,1.0
4393,ZCTA5 14893,860Z200US14893,14893,,,21,0,21,16,0,0,0.0,0,5,0,0,0,0,0,0.0
4394,ZCTA5 14894,860Z200US14894,14894,,,1486,154,1332,1024,247,8,6.0,2,45,15,0,0,0,0,0.0
4395,ZCTA5 14895,860Z200US14895,14895,,,7440,79,7361,7034,54,14,42.0,18,199,62,1,0,0,0,0.0
4396,ZCTA5 14897,860Z200US14897,14897,,,624,1,623,592,0,0,0.0,4,27,5,0,0,0,0,0.0
4397,ZCTA5 14898,860Z200US14898,14898,,,1117,9,1108,1077,0,1,0.0,6,24,7,0,0,0,0,0.0
4398,ZCTA5 14901,860Z200US14901,14901,,,11827,681,11146,8361,2082,55,95.0,30,523,94,6,1,1,0,1.0
4399,ZCTA5 14903,860Z200US14903,14903,,,5716,108,5608,5108,150,11,106.0,6,227,79,0,0,0,0,0.0
4400,ZCTA5 14904,860Z200US14904,14904,,,11581,341,11240,9708,699,32,77.0,37,687,165,15,0,0,0,1.0
4401,ZCTA5 14905,860Z200US14905,14905,,,6808,197,6611,5762,437,12,97.0,17,286,63,1,0,0,0,0.0
4402,ZCTA5 15001,860Z200US15001,15001,,,26068,570,25498,21185,3159,38,213.0,86,817,202,17,0,5,0,0.0
4403,ZCTA5 15003,860Z200US15003,15003,,,9279,289,8990,7448,1032,10,74.0,35,391,61,11,0,1,0,1.0
4404,ZCTA5 15004,860Z200US15004,15004,,,187,1,186,174,0,0,0.0,0,12,5,0,0,0,0,0.0
4405,ZCTA5 15005,860Z200US15005,15005,,,7800,123,7677,7324,114,5,61.0,20,153,52,0,0,0,0,0.0
4406,ZCTA5 15006,860Z200US15006,15006,,,208,5,203,196,0,0,3.0,0,4,1,0,0,0,0,0.0
4407,ZCTA5 15007,860Z200US15007,15007,,,322,7,315,292,2,0,4.0,0,17,6,0,0,0,0,0.0
4408,ZCTA5 15009,860Z200US15009,15009,,,12584,186,12398,11702,230,10,125.0,11,320,116,1,0,4,0,0.0
4409,ZCTA5 15010,860Z200US15010,15010,,,22956,390,22566,19788,1704,31,169.0,83,791,178,18,0,4,0,1.0
4410,ZCTA5 15012,860Z200US15012,15012,,,12739,176,12563,11823,242,10,89.0,24,375,145,7,0,0,0,2.0
4411,ZCTA5 15014,860Z200US15014,15014,,,2567,43,2524,2253,165,0,20.0,4,82,21,0,0,1,0,0.0
4412,ZCTA5 15015,860Z200US15015,15015,,,972,12,960,915,5,0,16.0,2,22,13,0,0,1,0,0.0
4413,ZCTA5 15017,860Z200US15017,15017,,,13648,236,13412,12045,362,13,633.0,26,333,99,2,0,1,0,3.0
4414,ZCTA5 15018,860Z200US15018,15018,,,596,15,581,540,14,0,4.0,0,23,8,0,0,0,0,0.0
4415,ZCTA5 15019,860Z200US15019,15019,,,1319,13,1306,1242,14,1,8.0,2,39,13,1,0,0,0,0.0
4416,ZCTA5 15020,860Z200US15020,15020,,,244,7,237,228,2,0,0.0,2,5,1,0,0,0,0,0.0
4417,ZCTA5 15021,860Z200US15021,15021,,,5652,110,5542,5275,50,6,15.0,12,184,69,3,0,0,0,0.0
4418,ZCTA5 15022,860Z200US15022,15022,,,8360,144,8216,7360,470,8,63.0,18,297,79,10,0,2,0,0.0
4419,ZCTA5 15024,860Z200US15024,15024,,,7382,88,7294,6755,96,4,238.0,21,180,68,3,1,1,1,1.0
4420,ZCTA5 15025,860Z200US15025,15025,,,13311,299,13012,10178,2003,22,376.0,47,386,85,13,0,3,1,0.0
4421,ZCTA5 15026,860Z200US15026,15026,,,3155,57,3098,2952,47,4,18.0,4,73,33,0,0,0,0,0.0
4422,ZCTA5 15027,860Z200US15027,15027,,,1856,22,1834,1724,29,2,13.0,8,58,29,0,0,0,0,0.0
4423,ZCTA5 15028,860Z200US15028,15028,,,95,2,93,92,0,0,0.0,0,1,0,0,0,0,0,0.0
4424,ZCTA5 15030,860Z200US15030,15030,,,877,8,869,779,34,1,11.0,0,44,9,5,0,0,0,0.0
4425,ZCTA5 15031,860Z200US15031,15031,,,431,1,430,384,22,0,5.0,0,19,2,0,0,1,0,1.0
4426,ZCTA5 15033,860Z200US15033,15033,,,3726,75,3651,2930,508,5,9.0,25,174,26,1,0,0,0,0.0
4427,ZCTA5 15034,860Z200US15034,15034,,,1385,13,1372,1222,91,1,3.0,5,50,28,2,0,0,0,0.0
4428,ZCTA5 15035,860Z200US15035,15035,,,1716,27,1689,1323,263,0,8.0,13,82,16,0,0,0,0,0.0
4429,ZCTA5 15037,860Z200US15037,15037,,,8685,69,8616,8151,182,4,25.0,19,235,75,0,2,0,0,0.0
4430,ZCTA5 15038,860Z200US15038,15038,,,239,3,236,225,0,0,0.0,0,11,7,0,0,0,0,0.0
4431,ZCTA5 15042,860Z200US15042,15042,,,6651,89,6562,6245,66,1,28.0,6,216,92,3,0,0,0,0.0
4432,ZCTA5 15043,860Z200US15043,15043,,,1662,14,1648,1550,5,0,2.0,9,82,48,0,0,0,0,0.0
4433,ZCTA5 15044,860Z200US15044,15044,,,22427,316,22111,20861,171,9,560.0,79,431,188,1,0,1,0,1.0
4434,ZCTA5 15045,860Z200US15045,15045,,,3479,79,3400,2990,244,11,12.0,13,130,34,0,0,0,0,0.0
4435,ZCTA5 15046,860Z200US15046,15046,,,1990,37,1953,1791,66,0,31.0,6,59,21,0,0,0,0,0.0
4436,ZCTA5 15047,860Z200US15047,15047,,,241,6,235,219,4,0,0.0,0,12,9,0,0,0,0,0.0
4437,ZCTA5 15049,860Z200US15049,15049,,,787,11,776,746,4,2,1.0,3,20,5,0,0,0,0,0.0
4438,ZCTA5 15050,860Z200US15050,15050,,,1954,31,1923,1873,6,4,0.0,3,37,14,0,0,0,0,0.0
4439,ZCTA5 15051,860Z200US15051,15051,,,381,14,367,328,6,1,7.0,0,25,3,0,0,0,0,0.0
4440,ZCTA5 15052,860Z200US15052,15052,,,2759,53,2706,2562,32,1,10.0,1,100,35,0,0,0,0,0.0
4441,ZCTA5 15053,860Z200US15053,15053,,,112,0,112,107,0,0,0.0,0,5,1,0,0,0,0,0.0
4442,ZCTA5 15054,860Z200US15054,15054,,,412,14,398,389,0,0,0.0,0,9,3,0,0,0,0,0.0
4443,ZCTA5 15055,860Z200US15055,15055,,,1198,19,1179,1086,43,2,19.0,0,29,11,0,0,1,0,0.0
4444,ZCTA5 15056,860Z200US15056,15056,,,855,22,833,714,69,0,17.0,0,33,6,2,0,0,0,0.0
4445,ZCTA5 15057,860Z200US15057,15057,,,12441,205,12236,10792,191,5,934.0,12,302,114,2,0,1,0,1.0
4446,ZCTA5 15059,860Z200US15059,15059,,,3098,95,3003,2511,314,6,25.0,17,130,29,2,0,1,0,0.0
4447,ZCTA5 15060,860Z200US15060,15060,,,739,10,729,695,5,0,0.0,4,25,11,0,0,0,0,0.0
4448,ZCTA5 15061,860Z200US15061,15061,,,10127,202,9925,9113,355,16,93.0,16,332,104,1,0,0,0,0.0
4449,ZCTA5 15062,860Z200US15062,15062,,,5657,117,5540,4442,821,11,20.0,27,219,36,2,1,0,0,0.0
4450,ZCTA5 15063,860Z200US15063,15063,,,9090,164,8926,8414,201,10,26.0,24,251,76,6,0,0,0,3.0
4451,ZCTA5 15064,860Z200US15064,15064,,,266,4,262,235,7,0,5.0,0,15,7,0,0,0,0,0.0
4452,ZCTA5 15065,860Z200US15065,15065,,,9098,90,9008,8338,259,6,97.0,31,277,73,1,0,2,0,0.0
4453,ZCTA5 15066,860Z200US15066,15066,,,9779,138,9641,8512,567,23,26.0,36,477,124,14,0,1,0,1.0
4454,ZCTA5 15067,860Z200US15067,15067,,,1774,19,1755,1682,12,3,2.0,7,49,15,1,0,0,0,0.0
4455,ZCTA5 15068,860Z200US15068,15068,,,30052,379,29673,26333,2090,32,157.0,94,967,261,10,1,0,0,1.0
4456,ZCTA5 15071,860Z200US15071,15071,,,9760,204,9556,8533,294,13,342.0,43,331,104,3,0,0,0,2.0
4457,ZCTA5 15072,860Z200US15072,15072,,,48,0,48,39,9,0,0.0,0,0,0,0,0,0,0,0.0
4458,ZCTA5 15074,860Z200US15074,15074,,,7066,98,6968,6018,589,8,26.0,15,312,69,5,0,0,0,0.0
4459,ZCTA5 15075,860Z200US15075,15075,,,92,2,90,82,0,0,0.0,2,6,1,0,0,0,0,0.0
4460,ZCTA5 15076,860Z200US15076,15076,,,811,18,793,742,16,1,3.0,0,31,9,0,0,0,0,1.0
4461,ZCTA5 15077,860Z200US15077,15077,,,110,0,110,107,0,0,0.0,0,3,0,0,0,0,0,0.0
4462,ZCTA5 15078,860Z200US15078,15078,,,418,6,412,389,1,0,0.0,0,22,6,0,0,0,0,0.0
4463,ZCTA5 15081,860Z200US15081,15081,,,307,0,307,300,1,0,0.0,0,6,2,0,0,0,0,0.0
4464,ZCTA5 15082,860Z200US15082,15082,,,277,9,268,248,12,0,0.0,0,8,2,0,0,0,0,0.0
4465,ZCTA5 15083,860Z200US15083,15083,,,790,4,786,763,0,0,4.0,2,17,4,0,0,0,0,0.0
4466,ZCTA5 15084,860Z200US15084,15084,,,8070,140,7930,7313,255,11,40.0,23,288,68,2,0,0,0,0.0
4467,ZCTA5 15085,860Z200US15085,15085,,,6433,79,6354,6010,92,1,67.0,26,158,57,1,2,0,0,0.0
4468,ZCTA5 15086,860Z200US15086,15086,,,549,23,526,460,8,1,30.0,0,27,13,0,0,0,0,0.0
4469,ZCTA5 15087,860Z200US15087,15087,,,219,7,212,201,3,0,2.0,0,6,0,0,0,0,0,0.0
4470,ZCTA5 15088,860Z200US15088,15088,,,322,9,313,300,4,0,0.0,0,9,0,0,0,0,0,0.0
